Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,yLabel,Y
0.02232,0.452712002,0.0651,0.03913625,0.41008716,-1.1099,1.0812,2.1911,-0.298489183,-0.222641764,0.0452712,0.015151,0.539603464,0.0575,0.02684125,0.57413685,-1.1134,1.0263,2.1397,-0.215016106,-0.984134226,0.053960346,0.015151,0.539603464,0.0575,0.02684125,0.57413685,-1.1134,1.0263,2.1397,-0.215016106,-0.984134226,0.053960346,0.07589428,0.048989099,0.056656244,0.069765978,0.043981789,0.014696,0.240958437,0.226262437,1.128720365,1.030407058,0.00489891,0.07211441,0.080019576,0.056488686,0.059189711,0.029188685,0.004424773,0.567163538,0.562738766,4.76182661,26.44475149,0.008001958,0.11981334,0.075304306,0.10726998,0.11237085,0.072313121,0.005054799,0.317719988,0.312665189,0.84108301,0.100822416,0.007530431,base,2
0.003602,0.482303158,0.00545,0.0053575,0.51624132,-1.112,1.3963,2.5083,0.148017769,0.013217922,0.048230316,-0.024844,0.51975651,-0.062,-0.03099875,0.64819272,-1.0265,1.0571,2.0836,0.069599873,-1.046456914,0.051975651,-0.024844,0.51975651,-0.062,-0.03099875,0.64819272,-1.0265,1.0571,2.0836,0.069599873,-1.046456914,0.051975651,0.07762315,0.056735897,0.060746429,0.067712191,0.037774135,0.007204,0.314125783,0.306921783,2.009646259,4.946504947,0.00567359,0.065533265,0.080578055,0.04560096,0.053068663,0.035644722,0.005733777,0.572211159,0.566477382,4.959939395,28.3441015,0.008057805,0.156408453,0.090054341,0.136845259,0.146513636,0.067765434,0.018065275,0.384989292,0.366924017,0.909785352,0.058867136,0.009005434,base,2
-0.038997,0.515870504,0.00965,-0.0251275,0.46805682,-1.3662,1.0376,2.4038,-0.279195693,-0.032082644,0.05158705,0.03622,0.540705157,0.03025,0.03352625,0.69044682,-1.0071,1.2276,2.2347,0.024563823,-0.963479588,0.054070516,0.03622,0.540705157,0.03025,0.03352625,0.69044682,-1.0071,1.2276,2.2347,0.024563823,-0.963479588,0.054070516,0.082185586,0.062318878,0.071237663,0.072243237,0.043652932,0.003437701,0.310203699,0.306765998,1.713975248,3.129413162,0.006231888,0.070444335,0.082066794,0.049320224,0.056670347,0.034825007,0.006879239,0.572085762,0.565206522,4.627710671,25.1376001,0.008206679,0.157669135,0.120274572,0.105836249,0.140752736,0.063331638,0.005594998,0.528605814,0.523010817,1.301962934,1.062989477,0.012027457,base,2
0.044986,0.470197785,-0.0148,0.0308225,0.51216417,-0.8726,1.5155,2.3881,0.349478712,-0.160745726,0.047019779,-0.007105,0.544783232,0.0149,-0.02114875,0.69178116,-1.0846,1.1366,2.2212,0.160186814,-0.994204852,0.054478323,-0.007105,0.544783232,0.0149,-0.02114875,0.69178116,-1.0846,1.1366,2.2212,0.160186814,-0.994204852,0.054478323,0.078130747,0.052527433,0.068276728,0.071912316,0.041543901,0.00693414,0.287815408,0.280881268,1.49041893,3.150759906,0.005252743,0.071664731,0.081767228,0.057343715,0.059713024,0.032748012,0.014064752,0.596849704,0.582784951,5.271845122,31.09347585,0.008176723,0.173765353,0.101956749,0.155824749,0.164290273,0.097031361,0.00924,0.425120169,0.415880169,0.734108085,-0.039143399,0.010195675,base,2
-0.035356,0.435084482,-0.0641,-0.042455,0.45879057,-0.9338,0.9343,1.8681,0.127699283,-0.880927078,0.043508448,0.000497,0.518773256,-0.0184,0.0050775,0.67880841,-0.981,0.9411,1.9221,-0.021673665,-1.144929295,0.051877326,0.000497,0.518773256,-0.0184,0.0050775,0.67880841,-0.981,0.9411,1.9221,-0.021673665,-1.144929295,0.051877326,0.072774335,0.047674389,0.068533824,0.067154584,0.03883358,0.007867791,0.259303544,0.251435754,1.538310269,3.458716473,0.004767439,0.066928854,0.07899569,0.052444102,0.055391612,0.042190164,0.000994,0.560602019,0.559608019,4.860577144,27.59983876,0.007899569,0.113885924,0.080165358,0.097773579,0.102778358,0.074895474,0.011292695,0.352186364,0.340893668,1.091791027,0.718239754,0.008016536,base,2
0.026764,0.397268469,0.02755,0.03951125,0.34626123,-1.3237,1.0153,2.339,-0.384666039,0.708928267,0.039726847,0.017812,0.554776822,0.025,0.0191875,0.61742877,-1.163,1.2307,2.3937,-0.039281863,-0.898559651,0.055477682,0.017812,0.554776822,0.025,0.0191875,0.61742877,-1.163,1.2307,2.3937,-0.039281863,-0.898559651,0.055477682,0.066713635,0.042967029,0.056466976,0.060676868,0.03326508,0.01813212,0.250264251,0.23213213,1.936420272,5.169743824,0.004296703,0.072777645,0.083509432,0.051439529,0.059440527,0.027646245,0.00968,0.601832317,0.592152317,5.110685055,29.34373766,0.008350943,0.123967685,0.074113931,0.107973835,0.118079166,0.07287543,0.018384,0.290784714,0.272400714,0.604984706,-0.741944427,0.007411393,base,2
-0.010788,0.427682823,0.00485,-0.01754625,0.48191913,-1.2455,1.0647,2.3102,0.058353269,-0.161540575,0.042768282,-0.03441,0.561906327,-0.1603,-0.044385,0.68911248,-1.092,1.0176,2.1096,0.162561164,-1.240546845,0.056190633,-0.03441,0.561906327,-0.1603,-0.044385,0.68911248,-1.092,1.0176,2.1096,0.162561164,-1.240546845,0.056190633,0.070589901,0.047832409,0.06081426,0.065224162,0.043748082,0.00814894,0.272422578,0.264273639,1.60798672,4.175151883,0.004783241,0.071243688,0.086893364,0.057201225,0.05810795,0.034290613,0.008661907,0.627072419,0.618410513,5.223400346,30.55945664,0.008689336,0.117156431,0.073676876,0.09464714,0.110334091,0.073864042,0.01133105,0.371290299,0.359959249,1.114715979,1.616510866,0.007367688,base,2
0.014005,0.441991465,0.0654,0.01549375,0.48888735,-1.1885,0.9796,2.1681,-0.116180118,-0.466877435,0.044199146,0.000257,0.543534951,-0.0256,0.00943875,0.65582811,-1.0011,1.1068,2.1079,-0.063291071,-1.019406485,0.054353495,0.000257,0.543534951,-0.0256,0.00943875,0.65582811,-1.0011,1.1068,2.1079,-0.063291071,-1.019406485,0.054353495,0.073162264,0.049146702,0.071885306,0.068070536,0.039820593,0.007905714,0.273311219,0.265405505,1.405706612,3.65205409,0.00491467,0.075211566,0.078123578,0.059333235,0.063999829,0.026806299,0.000514,0.567071228,0.566557228,4.991724258,28.54707898,0.007812358,0.122622156,0.090604078,0.09323725,0.109122874,0.050577426,0.006078329,0.376234129,0.370155801,1.292859961,0.662071542,0.009060408,base,2
-0.015768,0.415377555,0.0115,-0.01167,0.48058479,-1.0318,0.9113,1.9431,-0.108409894,-0.599432311,0.041537756,-0.009912,0.556017719,-0.01595,-0.02102625,0.77198982,-1.1004,1.1851,2.2855,0.130248731,-1.042471662,0.055601772,-0.009912,0.556017719,-0.01595,-0.02102625,0.77198982,-1.1004,1.1851,2.2855,0.130248731,-1.042471662,0.055601772,0.063290811,0.053529409,0.051100842,0.053932773,0.035248936,0.008246134,0.308560036,0.300313902,2.345353625,7.198190694,0.005352941,0.06976014,0.086339819,0.054664063,0.05593217,0.029621617,0.01228746,0.626731408,0.614443947,5.40243103,31.77007826,0.008633982,0.113626799,0.062580542,0.099046472,0.107587991,0.060219987,0.01737368,0.261083237,0.243709556,0.725901013,-0.289849819,0.006258054,base,2
0.023049,0.439231953,0.0238,0.009565,0.37769235,-1.1269,1.3486,2.4755,0.311045984,0.282763873,0.043923195,0.010768,0.550625421,-0.05865,0.013925,0.6493788,-1.1629,1.1868,2.3497,-0.024537162,-0.929046638,0.055062542,0.010768,0.550625421,-0.05865,0.013925,0.6493788,-1.1629,1.1868,2.3497,-0.024537162,-0.929046638,0.055062542,0.072039963,0.049962738,0.065703434,0.064847958,0.037020721,0.010496631,0.277333378,0.266836747,1.803296819,4.318979655,0.004996274,0.075151526,0.080171186,0.051608003,0.061591056,0.03596761,0.002424,0.561811737,0.559387737,4.509523602,24.31903687,0.008017119,0.119292789,0.072880378,0.100647885,0.108887362,0.054214552,0.019477552,0.32529284,0.305815288,1.11258877,0.61865082,0.007288038,base,2
-0.010192,0.385266921,0.00025,-0.00408,0.35841855,-1.0035,1.1809,2.1844,-0.041764229,0.106307897,0.038526692,-0.009291,0.494557707,-0.07845,-0.019855,0.5945226,-0.9503,1.1054,2.0557,0.197538742,-1.016137506,0.049455771,-0.009291,0.494557707,-0.07845,-0.019855,0.5945226,-0.9503,1.1054,2.0557,0.197538742,-1.016137506,0.049455771,0.061299684,0.046322929,0.050145538,0.054660924,0.033068122,0.007891427,0.26394838,0.256056954,2.047565018,5.790613746,0.004632293,0.065204677,0.074110627,0.052311179,0.055503941,0.030565014,0.006928696,0.546925094,0.539996398,5.453317148,32.74360976,0.007411063,0.119291302,0.103378996,0.091576239,0.100894855,0.066435368,0.00873261,0.437115861,0.428383252,1.575882054,1.928854389,0.0103379,base,2
0.019649,0.438205908,0.0827,0.03118375,0.35915985,-1.2245,0.9244,2.1489,-0.319652958,-0.136294119,0.043820591,-0.005781,0.499998838,-0.0196,-0.013595,0.55849542,-1.2371,1.1237,2.3608,0.056583186,-0.575023723,0.049999884,-0.005781,0.499998838,-0.0196,-0.013595,0.55849542,-1.2371,1.1237,2.3608,0.056583186,-0.575023723,0.049999884,0.070109017,0.052265214,0.058253053,0.062469059,0.042272568,0.002065104,0.261598336,0.259533231,1.503054709,2.543079655,0.005226521,0.061695408,0.078463576,0.049150799,0.049325103,0.032402142,0.006932272,0.558725598,0.551793325,5.109315037,29.3510898,0.007846358,0.114956266,0.063564152,0.102576753,0.105938716,0.0442345,0.013234314,0.326640358,0.313406044,1.338053128,1.848731346,0.006356415,base,2
-0.005065,0.385707584,0.00965,-0.01094875,0.44722629,-0.8319,0.8853,1.7172,0.085274657,-0.629085128,0.038570758,0.015317,0.525608311,0.02655,0.01665125,0.64722903,-0.8917,1.1091,2.0008,-0.010353196,-1.095174907,0.052560831,0.015317,0.525608311,0.02655,0.01665125,0.64722903,-0.8917,1.1091,2.0008,-0.010353196,-1.095174907,0.052560831,0.063859619,0.042808956,0.057417417,0.059407378,0.038277873,0.003287552,0.25178447,0.248496919,1.912703875,5.945617993,0.004280896,0.07035246,0.077849725,0.057575265,0.057505817,0.033107856,0.006048744,0.54943732,0.543388576,4.728248425,25.9325632,0.007784973,0.133278224,0.09852563,0.11295471,0.116327483,0.069223706,0.017673115,0.468094,0.450420885,1.595012142,2.208376501,0.009852563,base,2
0.06526,0.432010067,0.11585,0.06518125,0.47028072,-0.9512,1.4854,2.4366,0.16436106,0.197449742,0.043201007,0.048845,0.506462119,0.0253,0.04311875,0.57369207,-0.9019,1.0674,1.9693,0.140759268,-1.039478069,0.050646212,0.048845,0.506462119,0.0253,0.04311875,0.57369207,-0.9019,1.0674,1.9693,0.140759268,-1.039478069,0.050646212,0.07369621,0.046383102,0.062111466,0.068515465,0.045513688,0.004824565,0.244895583,0.240071018,1.289052115,2.245562468,0.00463831,0.066408604,0.076823845,0.050972988,0.054064693,0.025288709,0.006142,0.552260554,0.546118554,5.074678141,29.09939103,0.007682385,0.12545224,0.071329417,0.117151378,0.118027518,0.059177348,0.003140406,0.361893009,0.358752603,1.094603766,1.548135358,0.007132942,base,2
0.021516,0.450478597,0.03895,0.026015,0.55086003,-1.0055,1.206,2.2115,-0.058076093,-0.664403884,0.04504786,0.00647,0.540198978,-0.051,0.00634,0.69993546,-1.0087,1.1307,2.1394,0.067750275,-0.962744019,0.054019898,0.00647,0.540198978,-0.051,0.00634,0.69993546,-1.0087,1.1307,2.1394,0.067750275,-0.962744019,0.054019898,0.073811899,0.051309985,0.064817006,0.065750065,0.04198205,0.010623133,0.239536819,0.228913686,1.466118358,2.0995701,0.005130999,0.072662044,0.079631559,0.051520278,0.058969609,0.026342829,0.01265239,0.55682591,0.54417352,4.547837912,24.5026326,0.007963156,0.124282786,0.081038793,0.09269245,0.112024527,0.055081143,0.030184307,0.41888562,0.388701313,1.483433641,2.262397339,0.008103879,base,2
-0.027716,0.421603216,-0.06015,-0.03774,0.45374973,-1.0123,0.8334,1.8457,0.145275127,-0.670240272,0.042160322,-0.040248,0.531781487,-0.0517,-0.0376775,0.68740749,-1.1362,1.0286,2.1648,-0.009677641,-1.07210179,0.053178149,-0.040248,0.531781487,-0.0517,-0.0376775,0.68740749,-1.1362,1.0286,2.1648,-0.009677641,-1.07210179,0.053178149,0.064777011,0.053875436,0.049003424,0.055736507,0.026438774,0.005126178,0.28638915,0.281262972,2.100503006,5.239132145,0.005387544,0.062951274,0.085873283,0.044608268,0.04920194,0.034641267,0.005049572,0.611387784,0.606338212,5.209312332,30.34512562,0.008587328,0.120132144,0.085747886,0.096664162,0.106542934,0.054066592,0.013620575,0.528572,0.514951425,1.787589847,4.188154849,0.008574789,base,2
0.045939,0.45199113,0.04555,0.04108,0.48466194,-1.0524,1.6119,2.6643,0.243325535,0.245296322,0.045199113,-0.019912,0.518001977,-0.06875,-0.02433875,0.61401879,-1.0412,0.9878,2.029,0.069158599,-0.985970147,0.051800198,-0.019912,0.518001977,-0.06875,-0.02433875,0.61401879,-1.0412,0.9878,2.029,0.069158599,-0.985970147,0.051800198,0.072273386,0.054597649,0.056954625,0.064043155,0.034386925,0.004039548,0.244669845,0.240630297,1.341021535,1.242632586,0.005459765,0.069944592,0.076206292,0.054177001,0.057024087,0.032140858,0.007182744,0.529441792,0.522259048,4.459350745,23.70286563,0.007620629,0.117285631,0.078353104,0.097859256,0.108039916,0.081583499,0.027163296,0.419691285,0.392527989,1.329046442,2.459388985,0.00783531,base,2
-0.041386,0.430495938,-0.05345,-0.042565,0.39125814,-0.9955,1.2792,2.2747,0.117952291,-0.030523043,0.043049594,-0.03176,0.496970062,-0.00205,-0.02223625,0.57109752,-1.2575,0.8521,2.1096,-0.169268814,-0.712503378,0.049697006,-0.03176,0.496970062,-0.00205,-0.02223625,0.57109752,-1.2575,0.8521,2.1096,-0.169268814,-0.712503378,0.049697006,0.06968598,0.050765012,0.057463384,0.061689866,0.033722217,0.012945456,0.263880317,0.250934861,2.199983935,5.898590177,0.005076501,0.063921289,0.076109933,0.046687328,0.050338725,0.028898066,0.007839832,0.536184514,0.528344683,4.833578387,26.82751568,0.007610993,0.126123866,0.096694553,0.093581717,0.113570806,0.075563404,0.002196,0.451225876,0.449029876,1.223746227,1.224546583,0.009669455,base,2
0.013071,0.403572697,-0.00055,0.01237375,0.39622485,-1.0077,1.0399,2.0476,0.076057509,-0.128258058,0.04035727,0.012232,0.505972019,-0.04435,0.00801875,0.60037887,-0.9007,0.982,1.8827,0.089071054,-1.136210894,0.050597202,0.012232,0.505972019,-0.04435,0.00801875,0.60037887,-0.9007,0.982,1.8827,0.089071054,-1.136210894,0.050597202,0.062495843,0.050759804,0.048220912,0.053886599,0.032991971,0.005928506,0.232165232,0.226236726,1.5812189,2.203586919,0.00507598,0.063005011,0.078972299,0.042267661,0.048776974,0.026158323,0.00501733,0.533345241,0.528327912,4.407069352,22.65504519,0.00789723,0.112279485,0.067009842,0.09929355,0.103669661,0.034049596,0.013888363,0.361572662,0.347684298,1.547684491,3.058865205,0.006700984,base,2
0.003171,0.411372576,0.00585,0.00215625,0.47302353,-1.0271,1.2121,2.2392,0.168995329,-0.21030655,0.041137258,-0.010404,0.514367336,0.035,-0.001435,0.63818517,-1.1922,0.9822,2.1744,-0.124688048,-0.876812427,0.051436734,-0.010404,0.514367336,0.035,-0.001435,0.63818517,-1.1922,0.9822,2.1744,-0.124688048,-0.876812427,0.051436734,0.069479085,0.043513192,0.056660108,0.062636459,0.030659008,0.006342,0.215366815,0.209024815,1.40365807,1.754686959,0.004351319,0.065370319,0.079188892,0.046082309,0.052353267,0.026996141,0.001675661,0.55341444,0.551738778,4.70610915,25.98633654,0.007918889,0.132634629,0.08355248,0.11151133,0.120521841,0.066996524,0.021314,0.404238584,0.382924584,1.371469217,1.867622421,0.008355248,base,2
-0.023345,0.442839369,-0.10655,-0.03892625,0.47606286,-0.9781,1.0734,2.0515,0.29235962,-0.616034543,0.044283937,-0.023812,0.521293949,-0.0088,-0.03029125,0.60823665,-1.0619,1.2059,2.2678,0.098031111,-0.860776921,0.052129395,-0.023812,0.521293949,-0.0088,-0.03029125,0.60823665,-1.0619,1.2059,2.2678,0.098031111,-0.860776921,0.052129395,0.070740619,0.053023628,0.058653711,0.061855906,0.039959964,0.011955982,0.301006529,0.289050548,2.131597173,5.791214013,0.005302363,0.069182,0.077835151,0.05911956,0.057184254,0.040954651,0.008368,0.543219453,0.534851453,4.513053145,24.67396362,0.007783515,0.120990598,0.085687112,0.094579049,0.108389398,0.061478699,0.018651613,0.37245043,0.353798817,1.240665443,0.806037721,0.008568711,base,2
0.031335,0.387727512,0.02395,0.0234375,0.42076188,-0.6907,1.1557,1.8464,0.261144306,-0.247408991,0.038772751,0.034772,0.521798541,0.0815,0.04257125,0.62454525,-0.9853,0.9328,1.9181,-0.110417836,-1.109799853,0.052179854,0.034772,0.521798541,0.0815,0.04257125,0.62454525,-0.9853,0.9328,1.9181,-0.110417836,-1.109799853,0.052179854,0.065555122,0.041377459,0.057227277,0.060054534,0.030155068,0.003293147,0.186751612,0.183458465,1.294913547,1.62008038,0.004137746,0.065761818,0.081064796,0.054670068,0.052831274,0.038415738,0.011321119,0.577132855,0.565811736,5.035858225,28.7908824,0.00810648,0.119377829,0.07407915,0.098728755,0.112457506,0.068287219,0.004398,0.401474234,0.397076234,1.239390265,2.237240935,0.007407915,base,2
0.011069,0.40693309,0.02975,0.02483375,0.39110988,-1.069,0.8282,1.8972,-0.302671738,-0.180787078,0.040693309,-0.019856,0.468324017,-0.04385,-0.0228925,0.4566408,-1.0447,0.9529,1.9976,0.024391288,-0.663976068,0.046832402,-0.019856,0.468324017,-0.04385,-0.0228925,0.4566408,-1.0447,0.9529,1.9976,0.024391288,-0.663976068,0.046832402,0.064389933,0.049404342,0.056969753,0.057284694,0.036050529,0.00325895,0.269916617,0.266657667,1.820372001,4.503152722,0.004940434,0.063145632,0.069002738,0.05437464,0.054049518,0.021568346,0.007871355,0.519588729,0.511717374,5.75263375,35.32719876,0.006900274,0.130018688,0.078654574,0.119484874,0.120006423,0.05969432,0.012938569,0.428096718,0.415158149,1.466895034,2.784055013,0.007865457,base,2
0.019573,0.411842943,0.0639,0.01739125,0.41542452,-1.0144,1.178,2.1924,0.013196162,-0.210069419,0.041184294,0.012363,0.493324072,-0.02735,-0.00028125,0.54611571,-0.8694,1.0732,1.9426,0.182934315,-0.927681776,0.049332407,0.012363,0.493324072,-0.02735,-0.00028125,0.54611571,-0.8694,1.0732,1.9426,0.182934315,-0.927681776,0.049332407,0.070346484,0.042443484,0.059677601,0.065660561,0.035460745,0.014151337,0.194253209,0.180101872,0.994516012,0.649577652,0.004244348,0.070408132,0.068800744,0.057564075,0.059552375,0.03859702,0.001762,0.475015935,0.473253935,4.108003207,21.18882126,0.006880074,0.126551524,0.068927608,0.113872714,0.120434365,0.063496041,0.01637744,0.365927853,0.349550413,1.046095296,1.642347459,0.006892761,base,2
0.023055,0.449929281,0.0103,0.02505375,0.53529273,-1.02,1.1545,2.1745,-0.023578034,-0.485233082,0.044992928,0.015535,0.538816863,0.0025,0.0069425,0.7413,-0.9731,0.9815,1.9546,0.063750936,-1.184101174,0.053881686,0.015535,0.538816863,0.0025,0.0069425,0.7413,-0.9731,0.9815,1.9546,0.063750936,-1.184101174,0.053881686,0.070438101,0.055743052,0.049735568,0.060170833,0.028866686,0.004854,0.27881781,0.27396381,1.87420842,3.518808514,0.005574305,0.069589979,0.082042754,0.055608796,0.057122428,0.036187187,0.004543055,0.582977825,0.578434769,4.905889995,27.79461805,0.008204275,0.131126703,0.080847963,0.120098144,0.12193172,0.070316155,0.024393344,0.383715224,0.35932188,1.016736864,0.796062541,0.008084796,base,2
-0.023625,0.422051335,-0.0576,-0.05046125,0.41119911,-0.7989,1.173,1.9719,0.52784667,-0.096034272,0.042205133,-0.031766,0.512403588,-0.0703,-0.0306525,0.61661334,-1.0927,0.9183,2.011,0.026210601,-1.064468033,0.051240359,-0.031766,0.512403588,-0.0703,-0.0306525,0.61661334,-1.0927,0.9183,2.011,0.026210601,-1.064468033,0.051240359,0.069266,0.047972942,0.05546571,0.062063138,0.030072337,0.012981072,0.24889991,0.235918838,1.940281362,4.481546304,0.004797294,0.065314172,0.078955918,0.047973118,0.051342425,0.027755509,0.004024421,0.551533053,0.547508632,4.761430239,26.02373465,0.007895592,0.122704911,0.089590488,0.092314168,0.107595482,0.055665717,0.022117199,0.480121924,0.458004725,1.76727375,3.519831446,0.008959049,base,2
0.010042,0.433927267,0.0328,0.00819625,0.49533666,-0.8377,1.2828,2.1205,0.129342515,-0.582505845,0.043392727,-0.015745,0.494152298,0.0213,-0.02807625,0.50653029,-1.0822,1.1311,2.2133,0.110267591,-0.725758795,0.04941523,-0.015745,0.494152298,0.0213,-0.02807625,0.50653029,-1.0822,1.1311,2.2133,0.110267591,-0.725758795,0.04941523,0.070605676,0.050002727,0.059451996,0.062921387,0.039954973,0.002462129,0.244005298,0.241543169,1.450012493,2.253056379,0.005000273,0.069975572,0.069508525,0.056821686,0.058257954,0.033381917,0.010650016,0.480749104,0.470099088,4.18747149,21.63957413,0.006950852,0.121250572,0.086734452,0.098820445,0.108530945,0.05672521,0.001428,0.445267411,0.443839411,1.546740719,2.634485771,0.008673445,base,2
-0.045595,0.426339657,-0.07095,-0.04355375,0.4455213,-0.9446,0.8065,1.7511,0.007247063,-0.824151161,0.042633966,-0.020535,0.549399248,-0.01985,-0.0158025,0.71112909,-1.0485,1.1208,2.1693,0.034474986,-1.150952163,0.054939925,-0.020535,0.549399248,-0.01985,-0.0158025,0.71112909,-1.0485,1.1208,2.1693,0.034474986,-1.150952163,0.054939925,0.067580241,0.052358334,0.052337603,0.057079363,0.029438791,0.012775862,0.263916211,0.251140349,1.919175767,3.595545066,0.005235833,0.067729611,0.086353823,0.053742638,0.052878351,0.034717832,0.001546693,0.599023758,0.597477065,4.772770156,25.99725627,0.008635382,0.12628487,0.104015764,0.09592424,0.105215281,0.066261581,0.021095665,0.481212207,0.460116543,1.745656611,2.447680288,0.010401576,base,2
0.043196,0.431178604,0.0418,0.05169,0.47213397,-1.0942,1.0285,2.1227,-0.178999454,-0.344801462,0.04311786,0.045487,0.503884594,0.08285,0.0560175,0.62914131,-0.9823,1.1146,2.0969,-0.105834486,-0.943152838,0.050388459,0.045487,0.503884594,0.08285,0.0560175,0.62914131,-0.9823,1.1146,2.0969,-0.105834486,-0.943152838,0.050388459,0.067430359,0.054029696,0.057317691,0.057608094,0.035396081,0.006008545,0.259860557,0.253852011,1.903147087,3.886918758,0.00540297,0.067065783,0.075474064,0.049190622,0.055446438,0.033939212,0.009087188,0.526843473,0.517756285,4.597581585,24.85009284,0.007547406,0.127059275,0.067463261,0.115272014,0.117941267,0.054566669,0.023466254,0.355009423,0.331543169,1.472806163,2.439691834,0.006746326,base,2
